6592	3,50
6593	3,4,7
6594	10,64,335
6595	23,38,103
6596	10,44,67
6597	3,34,46
6598	169,199,251
6599	40,128,130
6600	3,4,7
6601	23,74,75
6602	10,54,55
6603	169,170,323
6604	10,64
6605	0,255,280
6606	10,220,221
6607	3,34,46
6608	169,170,323
6609	23,76
6610	0,8,206
6611	40,41,224
6612	3,5,97
6613	0,8,235
6614	10,64,93
6615	10,220,242
6616	3,51,52
6617	40,135,138
6618	10,220,242
6619	0,213,252
6620	0,8,206
6621	23,74,165
6622	40,135,138
6623	3,13,14
6624	3,21,187
6625	169,199,200
6626	23,26,89
6627	10,54,83
6628	3,4,7
6629	169,170,251
6630	3,30,66
6631	0,211,212
6632	10,220,221
6633	3,15,16
6634	40,131,159
6635	23,24,43
6636	3,4,19
6637	169,170,329
6638	10,64,65
6639	3,35,36
6640	0,271,342
6641	23,38,240
6642	169,296,499
6643	10,64,93
6644	40,128,129
6645	169,170,171
6646	3,15,16
6647	40,131,226
6648	10,44,67
6649	40,131,142
6650	3,51,52
6651	0,8,206
6652	3,4,7
6653	3,53,287
6654	40,160,166
6655	169,199,251
6656	169,337,179
6657	23,26,27
6658	10,60,239
6659	10,64,93
6660	3,4,7
6661	40,128,195
6662	3,4,7
6663	23,38,63
6664	3,120,180
6665	23,26,89
6666	0,216
6667	3,28,113
6668	3,21,33
6669	169,199,200
6670	10,64,93
6671	10,220,221
6672	169,199,200
6673	23,24,49
6674	23,26,89
6675	0,265,341
6676	10,44,45
6677	10,220,221
6678	169,337,251
6679	23,38,137
6680	3,21
6681	23,24,71
6682	3,13,401
6683	23,74,118
6684	10,44,45
6685	169,337,179
6686	40,41,149
6687	23,31,32
6688	40,128,195
6689	3,21,126
6690	3,4,70
6691	3,4,7
6692	40,160,196
6693	0,8,391
6694	23,26,89
6695	10,11,69
6696	3,4,7
6697	40,151,166
6698	23,26,89
6699	3,30
6700	10,11,12
6701	10,64,79
6702	0,8,206
6703	10,220,221
6704	0,271
6705	23,74,165
6706	3,4,7
6707	23,31,32
6708	3,51,52
6709	169,199,274
6710	3,4,7
6711	23,38,71
6712	169,199,171
6713	3,30
6714	10,44,67
6715	23,74,165
6716	40,131,226
6717	0,216
6718	23,31,328
6719	3,147,148
6720	3,50
6721	40,151,166
6722	3,21,126
6723	23,31,290
6724	23,24,43
6725	3,85,86
6726	3,17,56
6727	10,60,489
6728	0,218,269
6729	169,199,259
6730	23,24,43
6731	23,105,262
6732	10,64,93
6733	3,15,56
6734	10,64,93
6735	23,74,317
6736	23,24,59
6737	10,44,45
6738	0,8,206
6739	40,135,138
6740	3,15,16
6741	169,170,274
6742	169,170,274
6743	40,41,224
6744	169,199,248
6745	10,64,90
6746	40,131,159
6747	23,26,27
6748	40,131,134
6749	40,184,243
6750	23,24,49
6751	40,135,138
6752	10,220,242
6753	10,64,93
6754	10,64,338
6755	3,28
6756	10,220,221
6757	3,34,46
6758	169,170,251
6759	3,147,156
6760	10,220,221
6761	40,131,159
6762	10,44,45
6763	3,30,66
6764	169,170,171
6765	23,24,49
6766	169,199,223
6767	3,4,7
6768	23,26,89
6769	40,135,138
6770	169,199,223
6771	0,216,212
6772	40,139,140
6773	0,271,352
6774	40,131,226
6775	23,76
6776	23,24,25
6777	169,170,171
6778	40,41,42
6779	169,170,323
6780	0,216,380
6781	3,15,16
6782	23,38,63
6783	10,44,72
6784	169,199,259
6785	3,34,46
6786	23,24,43
6787	10,11,12
6788	10,54,55
6789	23,24,59
6790	3,13,150
6791	0,8,206
6792	169,199,356
6793	3,111,123
6794	10,220,221
6795	0,265
6796	169,199,281
6797	3,28,113
6798	23,38,103
6799	169,199,248
6800	3,4,7
6801	23,31,77
6802	40,41,286
6803	3,5,97
6804	3,120,121
6805	3,35,36
6806	3,34,46
6807	3,21,22
6808	3,28,113
6809	169,170,251
6810	10,220,242
6811	169,199,259
6812	3,17,18
6813	23,26,231
6814	23,38,137
6815	3,21
6816	0,271,361
6817	10,44,45
6818	3,15,56
6819	23,26,89
6820	169,170,274
6821	23,38,78
6822	23,26,89
6823	23,26,89
6824	40,41,286
6825	23,31,96
6826	169,199,171
6827	3,21,102
6828	169,199,343
6829	23,24,59
6830	0,229,421
6831	40,139,153
6832	23,31,77
6833	3,15,16
6834	40,160
6835	0,8,327
6836	23,26,89
6837	10,11,69
6838	23,24,43
6839	169,170,171
6840	0,216
6841	10,54,55
6842	23,24,49
6843	23,24,43
6844	40,145,146
6845	10,64,442
6846	23,74,118
6847	3,147,148
6848	40,128,130
6849	23,76
6850	23,24,62
6851	40,135,136
6852	3,17,18
6853	3,15,16
6854	10,64,79
6855	23,26,89
6856	3,51,52
6857	23,38,240
6858	3,4,7
6859	3,15,16
6860	23,74,75
6861	23,24,49
6862	23,38,94
6863	40,151,152
6864	23,74,307
6865	10,64,80
6866	23,38,94
6867	23,38,103
6868	23,26,27
6869	10,54,83
6870	169,170,200
6871	40,131,159
6872	0,229,230
6873	3,4
6874	23,24,43
6875	23,38,107
6876	3,15,16
6877	10,220,221
6878	3,34,46
6879	40,131,226
6880	3,15,16
6881	23,24,43
6882	23,38,91
6883	10,11,45
6884	10,64,65
6885	10,60,61
6886	40,41,286
6887	23,105,262
6888	23,26,89
6889	23,26,231
6890	169,199,374
6891	40,151,166
6892	3,120,121
6893	10,64,93
6894	10,220,242
6895	23,38,137
6896	10,220,221
6897	10,220,221
6898	23,24,43
6899	10,220,221
6900	23,24,49
6901	23,38,78
6902	3,21
6903	10,64,93
6904	0,265,341
6905	3,53
6906	10,11,12
6907	3,21,33
6908	3,53,99
6909	10,44,67
6910	23,74,118
6911	10,64,65
6912	10,64,93
6913	3,4,176
6914	23,74,118
6915	40,131,241
6916	23,38,309
6917	169,170,200
6918	10,64,93
6919	0,216
6920	23,26,27
6921	0,288,289
6922	23,38,137
6923	23,24,43
6924	23,105,106
6925	40,128,175
6926	3,17,18
6927	10,64,90
6928	169,199,200
6929	40,131,193
6930	23,76
6931	169,199,248
6932	3,15,16
6933	3,50
6934	23,26,89
6935	3,30,117
6936	23,24,43
6937	3,147,167
6938	23,38,98
6939	169,170,274
6940	3,50
6941	23,38,91
6942	40,139
6943	23,38,91
6944	23,38,137
6945	3,30,66
6946	40,128,130
6947	10,44,45
6948	3,53,287
6949	3,85,86
6950	3,21,48
6951	10,44,45
6952	10,220,221
6953	23,26,27
6954	3,111,114
6955	23,24,49
6956	23,24,43
6957	169,170,248
6958	3,15,16
6959	3,30,219
6960	23,24,49
6961	40,100
6962	23,31,96
6963	3,34,46
6964	169,199,171
6965	23,26,89
6966	23,24,49
6967	40,41,224
6968	23,31,245
6969	10,220
6970	3,28,113
6971	169,170,171
6972	10,54,55
6973	0,8,391
6974	10,220,242
6975	3,17,18
6976	169,170,251
6977	23,105,262
6978	3,111,161
6979	169,170,200
6980	23,26,89
6981	23,74,307
6982	3,53
6983	40,41,201
6984	23,26,89
6985	23,26,231
6986	23,26,89
6987	3,15,16
6988	23,105,262
6989	23,26,89
6990	3,34
6991	23,38
6992	23,74,165
6993	169,199,323
6994	3,15,16
6995	3,28,207
6996	169,199,343
6997	10,11,12
6998	3,21,127
6999	10,220,242
7000	23,24,43
7001	3,21,124
7002	169,199,200
7003	10,220,221
7004	23,24,43
7005	169,199,274
7006	23,26,89
7007	40,145,146
7008	23,31,245
7009	169,170,323
7010	10,60,239
7011	23,26,27
7012	3,21,48
7013	40,184,185
7014	3,15,56
7015	40,139
7016	23,74,165
7017	10,44,67
7018	3,13,150
7019	169,170,274
7020	169,199,200
7021	40,139,140
7022	40,184,185
7023	23,31,32
7024	0,249,279
7025	0,8,206
7026	23,31,96
7027	10,54,83
7028	169,199,248
7029	10,44,45
7030	10,44,45
7031	3,4,70
7032	0,8,206
7033	169,199,223
7034	10,220
7035	169,170,171
7036	0,216,304
7037	10,44,67
7038	3,17,18
7039	0,8,206
7040	40,41,191
7041	40,131,193
7042	10,44,67
7043	3,21,33
7044	3,15,16
7045	3,17,56
7046	23,38,137
7047	40,131,134
7048	10,64,93
7049	23,38,39
7050	23,105,262
7051	3,15,56
7052	0,8,235
7053	0,8,405
7054	169,199,248
7055	3,13,150
7056	40,139
7057	169,426,427
7058	23,24,43
7059	40,131,226
7060	10,220,221
7061	10,54,55
7062	23,24,43
7063	0,218,351
7064	40,139,155
7065	3,147,167
7066	40,135,141
7067	10,64,65
7068	3,4,7
7069	23,74,84
7070	3,13,150
7071	10,64,93
7072	23,31,258
7073	23,24,43
7074	169,170,248
7075	23,38,240
7076	23,24,43
7077	10,11,45
7078	40,128,186
7079	23,24,345
7080	169,170,223
7081	3,15,16
7082	0,216
7083	169,170,171
7084	3,147,167
7085	0,213,214
7086	23,74,118
7087	10,220,221
7088	23,31,32
7089	3,17,18
7090	3,30
7091	0,216
7092	10,44,45
7093	10,220,242
7094	169,199,171
7095	0,216
7096	23,26,231
7097	10,220,242
7098	10,11,12
7099	10,44,73
7100	40,139,140
7101	169,170,274
7102	169,199,259
7103	40,135,236
7104	23,74,118
7105	10,11,45
7106	169,199,200
7107	40,151,152
7108	10,64,93
7109	23,26,89
7110	169,296,460
7111	40,160,302
7112	23,31,96
7113	3,13,37
7114	40,128,195
7115	10,54,55
7116	10,54,55
7117	3,28,113
7118	3,4,19
7119	40,151,166
7120	169,170,171
7121	3,85,86
7122	23,26,27
7123	23,74,118
7124	169,170,200
7125	10,220,242
7126	0,271,366
7127	3,85,158
7128	23,38,94
7129	23,26,89
7130	169,199,323
7131	10,44,72
7132	23,74,118
7133	169,199,251
7134	169,199,248
7135	40,128,129
7136	3,15,16
7137	3,4,7
7138	10,44,72
7139	3,4,176
7140	40,128,195
7141	169,170,274
7142	3,21,164
7143	0,216
7144	169,296,306
7145	3,4,7
7146	10,64,93
7147	23,74,118
7148	10,220,242
7149	40,128,129
7150	23,31
7151	10,64,93
7152	3,120,157
7153	10,44,45
7154	10,44,45
7155	3,30,66
7156	3,85,158
7157	23,26,89
7158	23,24,43
7159	40,151,152
7160	3,15,56
7161	23,24,43
7162	169,199,251
7163	3,4,7
7164	169,170,323
7165	10,64,90
7166	3,4,19
7167	23,38,88
7168	3,51,52
7169	3,120,225
7170	3,21,126
7171	0,216
7172	169,199,200
7173	0,216
7174	169,199,356
7175	0,216
7176	10,64,93
7177	23,24,49
7178	23,31,77
7179	10,220,221
7180	23,24,49
7181	10,64,90
7182	0,216,370
7183	3,5,331
7184	23,24,253
7185	0,216
7186	10,44,67
7187	3,4,7
7188	3,111,123
7189	10,64,93
7190	40,139,140
7191	0,8,327
7192	23,31,32
7193	23,24,43
7194	3,5,6
7195	40,139
7196	23,24,43
7197	40,131,134
7198	10,220,221
7199	23,26,27
7200	3,17,18
7201	0,271,362
7202	23,74,118
7203	0,271,272
7204	169,296,336
7205	3,5,6
7206	23,38,78
7207	10,44,72
7208	10,220,242
7209	23,24,49
7210	23,31,32
7211	169,199,259
7212	40,131,226
7213	3,147,203
7214	10,54,173
7215	23,74,75
7216	10,44,468
7217	23,26,89
7218	10,44,67
7219	3,28,113
7220	0,271
7221	10,64,93
7222	0,218,269
7223	23,24,49
7224	0,216
7225	10,220,221
7226	23,26,89
7227	169,170,179
7228	3,21,187
7229	23,31,96
7230	10,44,45
7231	10,11,205
7232	23,24,43
7233	3,4,7
7234	40,128,130
7235	40,128,195
7236	23,24,25
7237	23,31,77
7238	40,41,149
7239	3,4,7
7240	23,26,350
7241	3,17,18
7242	10,11,12
7243	3,51,52
7244	40,128,130
7245	0,8,9
7246	23,74,75
7247	40,131,226
7248	3,34,46
7249	10,64,93
7250	23,74,118
7251	23,76
7252	0,265,273
7253	3,30,117
7254	0,216
7255	10,11,12
7256	40,151,166
7257	23,24,43
7258	3,4,7
7259	23,26,89
7260	3,13,14
7261	3,53
7262	10,64,93
7263	10,64,79
7264	3,4,7
7265	3,21,379
7266	23,38,87
7267	23,24,25
7268	169,199,274
7269	10,220,242
7270	23,38,240
7271	10,64,442
7272	23,105,262
7273	23,24,43
7274	10,220,221
7275	40,131,193
7276	3,111,275
7277	23,26,89
7278	10,44,69
7279	10,44
7280	40,41,42
7281	23,24,43
7282	3,111,161
7283	3,85
7284	10,220,221
7285	40,151,166
7286	3,147,148
7287	3,4
7288	169,199,248
7289	10,44,72
7290	23,24,49
7291	10,64,93
7292	3,111,123
7293	3,5,331
7294	40,128,195
7295	169,170,171
7296	3,35,36
7297	3,28,330
7298	3,51,52
7299	169,199,223
7300	23,31,32
7301	10,64,93
7302	10,11,69
7303	23,74,307
7304	0,213,214
7305	10,64,93
7306	10,220,242
7307	23,24,25
7308	3,5
7309	0,265,340
7310	169,199,281
7311	0,8,206
7312	23,74,75
7313	23,24,49
7314	169,199,248
7315	10,220,221
7316	169,170,274
7317	23,38,94
7318	23,26,89
7319	3,17,58
7320	0,265,340
7321	23,74,317
7322	169,199,259
7323	23,74,165
7324	23,74
7325	3,147,167
7326	0,8,235
7327	3,4,7
7328	10,44,69
7329	0,271,352
7330	23,24,49
7331	40,41,224
7332	10,54,55
7333	23,74,118
7334	0,255,280
7335	0,8,206
7336	169,170,248
7337	40,160,166
7338	10,220,242
7339	169,199,259
7340	3,13,14
7341	3,51,52
7342	0,216,380
7343	40,131,226
7344	23,24,25
7345	10,64,338
7346	3,21,126
7347	10,54,322
7348	40,135,138
7349	40,139
7350	23,31,77
7351	40,131,226
7352	23,31,258
7353	169,199,274
7354	40,145,181
7355	0,216,380
7356	40,139,155
7357	3,147,148
7358	23,31,32
7359	23,74,165
7360	169,199,251
7361	0,255,348
7362	3,15,16
7363	40,128,130
7364	3,13,150
7365	3,17,320
7366	169,199,200
7367	40,131,226
7368	169,199,343
7369	40,41,286
7370	23,76
7371	23,24,49
7372	3,13
7373	3,85,86
7374	3,5,6
7375	3,85,86
7376	169,199,259
7377	23,24,43
7378	3,34,46
7379	169,199,374
7380	23,24,49
7381	3,51,233
7382	40,145
7383	169,170,179
7384	40,160,302
7385	10,60,239
7386	3,4,183
7387	10,64,80
7388	10,11,69
7389	3,120,180
7390	3,15,16
7391	3,53
7392	169,170,323
7393	40,128,129
7394	23,24,43
7395	23,26,89
7396	169,170,171
7397	10,44,45
7398	40,139,140
7399	40,131,226
7400	3,28,310
7401	40,395,396
7402	10,64,335
7403	10,64,93
7404	0,265,273
7405	3,111,161
7406	23,38,264
7407	23,24,47
7408	3,21
7409	169,170,171
7410	23,26,89
7411	3,15,16
7412	0,216
7413	3,28,29
7414	3,28
7415	23,38,240
7416	23,24,43
7417	23,74,118
7418	23,38,107
7419	23,31,96
7420	23,38,39
7421	3,51,52
7422	10,44,67
7423	23,26,89
7424	23,74,118
7425	3,85,86
7426	10,54,55
7427	40,131,241
7428	10,54,95
7429	169,170,274
7430	23,24,25
7431	23,26,89
7432	3,4,7
7433	10,64,90
7434	3,17,18
7435	23,38,309
7436	3,28,190
7437	40,41,42
7438	40,139,153
7439	40,160,196
7440	10,220,221
7441	23,38,91
7442	23,105
7443	0,8,9
7444	23,26,89
7445	23,26,27
7446	23,31,96
7447	23,31,32
7448	0,357,381
7449	169,199,343
7450	0,216
7451	3,15,56
7452	40,135,250
7453	0,218,351
7454	169,199,382
7455	3,4,7
7456	169,199,179
7457	10,44,45
7458	23,31,96
7459	3,17,58
7460	0,8,206
7461	23,74,75
7462	169,199,323
7463	23,24,43
7464	0,249,279
7465	10,44,67
7466	3,21
7467	10,11,12
7468	3,50
7469	3,4,7
7470	0,265
7471	23,38,103
7472	0,229,230
7473	169,199,200
7474	10,44,73
7475	0,265,349
7476	10,44,45
7477	23,24,43
7478	23,26,27
7479	0,208,209
7480	23,26,89
7481	23,38,107
7482	169,170,274
7483	40,41,224
7484	23,105,262
7485	23,38,246
7486	3,15,16
7487	23,26,89
7488	0,8,206
7489	10,64,90
7490	169,199,200
7491	23,105,106
7492	169,337,339
7493	10,64,65
7494	10,44,73
7495	3,30,66
7496	10,64,79
7497	40,128,195
7498	169,199,259
7499	169,170,329
7500	3,28
7501	10,54,322
7502	3,34,46
7503	10,11,69
7504	23,24,49
7505	10,11,12
7506	169,170,323
7507	3,30,219
7508	10,60,234
7509	169,199,200
7510	169,296,411
7511	10,11,12
7512	3,4,19
7513	23,26,27
7514	23,24,43
7515	23,38,91
7516	10,54
7517	169,199,323
7518	3,30
7519	0,211,212
7520	0,265,276
7521	10,44,45
7522	10,11,45
7523	23,26,27
7524	3,53,287
7525	3,21,108
7526	40,139,153
7527	40,128,186
7528	10,60,234
7529	3,4,7
7530	169,199,323
7531	23,74,165
7532	23,24,49
7533	23,31,32
7534	40,131,134
7535	23,24,43
7536	10,64,90
7537	3,51,52
7538	23,26,231
7539	3,21,126
7540	23,74,118
7541	0,216
7542	169,199,223
7543	169,199,223
7544	40,184,185
7545	40,135,244
7546	23,24,43
7547	0,216,257
7548	23,26,27
7549	23,38,78
7550	3,17,18
7551	23,26,89
7552	40,184,185
7553	23,38,240
7554	40,41,201
7555	10,11,12
7556	169,199,274
7557	10,220,221
7558	3,4,70
7559	40,145,146
7560	23,74,165
7561	10,11,69
7562	3,15,56
7563	3,17,18
7564	169,199,274
7565	40,395,396
7566	40,41,191
7567	3,13,20
7568	3,4,19
7569	23,26,89
7570	23,74,118
7571	23,105,262
7572	3,85,86
7573	10,64,90
7574	3,30,66
7575	0,216
7576	0,249,279
7577	169,170,171
7578	23,24,49
7579	23,26,27
7580	169,199,223
7581	23,38,71
7582	40,145,194
7583	0,249,279
7584	169,170,323
7585	0,265,376
7586	40,184,185
7587	23,38,91
7588	169,199,259
7589	23,31,96
7590	3,120,121
7591	169,170,251
7592	23,26,27
7593	0,8,270
7594	169,199,248
7595	169,199,259
7596	23,24,62
7597	23,38,103
7598	23,38,82
7599	3,15,16
7600	3,147,156
7601	0,218,351
7602	3,51,52
7603	3,30,81
7604	10,220,242
7605	10,64,79
7606	40,128,130
7607	3,21,48
7608	3,17,18
7609	3,15,56
7610	10,44,45
7611	23,74,165
7612	169,170,323
7613	3,21,115
7614	169,199,223
7615	3,4,70
7616	23,24,43
7617	3,51,52
7618	0,313,346
7619	3,30,117
7620	40,151,152
7621	40,135,138
7622	23,26,89
7623	23,24,43
7624	23,31,245
7625	0,216
7626	3,15,56
7627	3,13,37
7628	40,41,42
7629	3,53,110
7630	40,139
7631	3,53,292
7632	23,38,87
7633	23,38,309
7634	40,135,138
7635	10,220,242
7636	3,111,114
7637	10,44,45
7638	3,147,156
7639	23,26
7640	169,199,200
7641	169,170,171
7642	40,128,186
7643	40,128,130
7644	23,105,106
7645	10,220,221
7646	0,213,252
7647	169,170,200
7648	23,26,27
7649	40,135,138
7650	10,44,45
7651	169,170,223
7652	23,24,43
7653	40,128,130
7654	169,199,259
7655	169,199,281
7656	23,24,59
7657	10,44,45
7658	169,296,306
7659	3,51,52
7660	10,54
7661	23,26,231
7662	23,38,309
7663	10,44,72
7664	40,128,179
7665	40,128,186
7666	23,24,59
7667	23,26,89
7668	0,216
7669	23,26,350
7670	169,170,251
7671	3,53
7672	3,30,66
7673	23,38,91
7674	40,135,141
7675	3,53,467
7676	10,11,205
7677	3,28,207
7678	10,54,55
7679	3,30
7680	3,21
7681	3,50
7682	40,139
7683	169,337,339
7684	40,128,175
7685	10,64,79
7686	3,53
7687	10,44,67
7688	10,64,65
7689	0,216
7690	23,38,91
7691	40,184,494
7692	23,26,89
7693	3,111,112
7694	169,337,179
7695	10,64,65
7696	23,26,27
7697	3,34,46
7698	3,85,293
7699	3,13,150
7700	40,145,146
7701	3,111,114
7702	3,15,56
7703	169,199,223
7704	0,271
7705	23,38,39
7706	23,26,89
7707	10,220,221
7708	23,31,258
7709	23,24,25
7710	10,64,79
7711	3,53,325
7712	0,216
7713	10,60,61
7714	0,271
7715	0,208,369
7716	3,30,66
7717	40,135,138
7718	3,21
7719	23,76
7720	40,160,334
7721	23,26,27
7722	23,24,49
7723	169,170,200
7724	3,17,18
7725	40,184,185
7726	23,26,27
7727	3,111,112
7728	10,64,93
7729	3,34,46
7730	23,26,27
7731	10,11,12
7732	10,220,221
7733	3,15,166
7734	23,26,89
7735	0,216
7736	169,199,251
7737	10,11,45
7738	10,44,45
7739	0,211,212
7740	0,216,304
7741	10,54,55
7742	3,30,117
7743	10,220,221
7744	23,76
7745	10,44,67
7746	23,74,165
7747	23,74,317
7748	169,199,171
7749	3,28,29
7750	23,105,262
7751	3,21
7752	23,24,49
7753	23,26,27
7754	40,100,222
7755	23,24,43
7756	169,170,323
7757	3,30
7758	169,199,200
7759	3,34,46
7760	23,74,118
7761	3,120,470
7762	10,64,335
7763	23,24,43
7764	3,28
7765	3,13,150
7766	169,199,248
7767	0,216
7768	3,30,219
7769	3,34,116
7770	10,64,93
7771	3,28,29
7772	3,85,86
7773	23,24,43
7774	23,26,89
7775	3,15,16
7776	169,199,251
7777	10,44,72
7778	40,151,152
7779	40,151,152
7780	40,151,166
7781	169,170,459
7782	23,26,89
7783	10,11,12
7784	0,216
7785	3,4,7
7786	10,64,473
7787	10,54,55
7788	0,8,235
7789	10,54,322
7790	169,170,274
7791	3,21
7792	10,54,55
7793	169,296,306
7794	0,216
7795	40,135,244
7796	10,64,79
7797	23,38,71
7798	23,74,75
7799	40,139,153
7800	23,26,27
7801	23,26,27
7802	40,128,130
7803	23,26,89
7804	40,135,141
7805	23,26,89
7806	10,60,92
7807	10,64,93
7808	23,24,43
7809	23,24,43
7810	0,313,511
7811	3,30,104
7812	3,34
7813	10,54,83
7814	23,31,328
7815	23,31,32
7816	3,50
7817	3,21,33
7818	3,13,204
7819	3,17,18
7820	10,64,93
7821	10,220,242
7822	10,220,221
7823	10,64,93
7824	3,51,52
7825	0,265,273
7826	10,220,221
7827	23,74,165
7828	3,30,66
7829	10,64,93
7830	40,131,226
7831	169,199,356
7832	3,51,52
7833	23,24,43
7834	23,38,91
7835	23,26,89
7836	3,4,7
7837	3,15,16
7838	10,220,221
7839	23,31,290
7840	10,44
7841	40,145,146
7842	23,31,96
7843	3,147,167
7844	0,1,2
7845	0,271,342
7846	10,220,242
7847	169,199,374
7848	23,24,43
7849	3,50
7850	23,26,89
7851	23,31,77
7852	169,170,171
7853	10,60,414
7854	3,30,66
7855	169,170,171
7856	169,170,323
7857	0,213,252
7858	10,44,67
7859	169,199,223
7860	23,74,307
7861	40,139,153
7862	0,216
7863	23,26,89
7864	40,131,226
7865	23,24,43
7866	169,170,223
7867	10,44,45
7868	23,26,89
7869	3,4,7
7870	10,11,12
7871	10,64
7872	10,54,95
7873	23,24,43
7874	3,13,150
7875	0,255,348
7876	3,30,81
7877	169,170,323
7878	23,26,89
7879	169,170,171
7880	23,38,88
7881	40,151,166
7882	3,15,16
7883	3,15,56
7884	3,35,36
7885	3,17,168
7886	23,38,94
7887	169,199,259
7888	23,74,283
7889	10,64,93
7890	3,30,66
7891	23,31,77
7892	23,24,43
7893	23,26,89
7894	23,24,43
7895	40,41,215
7896	0,216,257
7897	23,38,71
7898	3,15,16
7899	0,8,206
7900	3,15,56
7901	23,38,39
7902	40,139,140
7903	3,50
7904	0,271,366
7905	10,64,93
7906	40,131,134
7907	40,41,149
7908	0,216
7909	3,111,161
7910	3,4,7
7911	10,60,234
7912	0,8,235
7913	3,34,46
7914	169,199,223
7915	3,4,7
7916	40,151,166
7917	3,50
7918	3,120,121
7919	0,265,273
7920	10,64,93
7921	23,31,96
7922	3,120,121
7923	0,8,206
7924	169,311,274
7925	3,120,121
7926	10,44,45
7927	23,26,89
7928	3,30,66
7929	3,15,16
7930	169,296,452
7931	10,44,67
7932	23,24,49
7933	23,38,78
7934	169,296,336
7935	23,26,89
7936	10,64,79
7937	23,24,49
7938	10,11,69
7939	40,131,226
7940	169,199,281
7941	23,38,246
7942	23,24,25
7943	169,199,171
7944	23,26,89
7945	10,220,221
7946	169,199,274
7947	3,4,375
7948	23,76
7949	23,24,43
7950	169,199,259
7951	0,216
7952	10,44,67
7953	169,170,171
7954	3,51,52
7955	169,199,274
7956	40,151,166
7957	169,199,200
7958	40,128,129
7959	23,26,27
7960	169,170,274
7961	3,50
7962	3,120,121
7963	3,15,16
7964	3,13,150
7965	3,13,150
7966	10,11,12
7967	40,145,146
7968	40,131
7969	3,120,180
7970	3,28,113
7971	40,145,44
7972	0,216
7973	3,53
7974	3,28,113
7975	0,213,252
7976	40,41,286
7977	23,24,49
7978	3,15,16
7979	169,199,223
7980	169,170,248
7981	23,24,43
7982	10,60,239
7983	10,64,93
7984	23,24,43
7985	23,24,43
7986	3,15,16
7987	0,216
7988	40,131,226
7989	10,64,80
7990	40,131,226
7991	40,135,138
7992	0,265,418
7993	23,24,49
7994	23,26,89
7995	0,216
7996	23,38,78
7997	10,64,338
7998	169,199,248
7999	10,44
8000	169,296,306
8001	40,139,155
8002	23,31,290
8003	0,265,376
8004	0,216
8005	10,220,221
8006	3,21
8007	3,5,6
8008	23,38,240
8009	23,38,107
8010	169,170,329
8011	40,139
8012	169,199,248
8013	10,220,221
8014	0,8,206
8015	23,74,118
8016	169,199,251
8017	10,44,72
8018	10,64,338
8019	3,4,7
8020	3,147,148
8021	3,17,56
8022	10,54,55
8023	169,199,323
8024	169,337,179
8025	10,64,65
8026	0,265
8027	10,60,234
8028	40,128,408
8029	169,170,274
8030	3,35,36
8031	23,24,49
8032	10,64,90
8033	169,199,382
8034	169,199,251
8035	10,64,79
8036	0,8,327
8037	23,74,75
8038	0,216
8039	23,74,165
8040	40,139,153
8041	40,41,42
8042	3,15,16
8043	169,199,259
8044	23,24,49
8045	23,38,137
8046	10,54,55
8047	169,170,329
8048	169,199,248
8049	23,24,43
8050	23,24,59
8051	40,41,224
8052	169,199,248
8053	0,8,327
8054	3,34,46
8055	169,170,171
8056	3,35,36
8057	10,54,83
8058	3,34,46
8059	10,54,55
8060	23,31,258
8061	3,15,166
8062	3,85,86
8063	169,296,306
8064	40,131,134
8065	23,26,89
8066	10,64,93
8067	169,170,251
8068	23,31,258
8069	23,38,91
8070	40,41,191
8071	23,26,89
8072	3,15,166
8073	23,31,328
8074	169,199,259
8075	40,41,42
8076	40,128,129
8077	10,54,322
8078	0,271,352
8079	40,128,186
8080	0,271,360
8081	23,38,63
8082	3,4,238
8083	169,296,306
8084	40,151,166
8085	23,74,118
8086	3,147,148
8087	23,24,59
8088	23,26,27
8089	3,4,7
8090	23,26,27
8091	10,44,45
8092	10,54,55
8093	23,26,89
8094	3,53,287
8095	10,44,72
8096	40,128,129
8097	23,38,264
8098	23,38,137
8099	169,199,171
8100	23,31,96
8101	10,220,242
8102	23,24,59
8103	10,11,69
8104	23,24,43
8105	10,11,69
8106	23,26,89
8107	23,24,43
8108	40,128,130
8109	169,170,171
8110	169,199,200
8111	23,31,96
8112	23,38,88
8113	23,26,89
8114	10,220,221
8115	169,170,248
8116	3,21,164
8117	0,265,341
8118	3,15,56
8119	23,24,49
8120	10,44,67
8121	169,199,251
8122	0,265,340
8123	169,296,306
8124	23,105,318
8125	3,15,56
8126	23,74,75
8127	23,31,32
8128	23,24,49
8129	10,64,65
8130	10,54,95
8131	40,139,155
8132	169,199,251
8133	23,38,103
8134	23,24,43
8135	3,4,7
8136	23,26,89
8137	3,4,7
8138	3,50
8139	23,74,165
8140	3,147,156
8141	23,26
8142	10,44,45
8143	169,199,251
8144	40,135,138
8145	3,111,275
8146	3,111,441
8147	23,24,49
8148	40,145,44
8149	23,38,264
8150	40,131,193
8151	169,170,251
8152	169,296,336
8153	23,24,43
8154	10,44,72
8155	3,111,275
8156	10,60,61
8157	40,41,201
8158	3,4,7
8159	23,26,27
8160	23,26,89
8161	0,8,206
8162	10,64,93
8163	3,111,161
8164	23,24,59
8165	40,41,215
8166	3,28,190
8167	40,128,186
8168	3,30,117
8169	10,220,242
8170	10,44,45
8171	3,120,157
8172	0,216
8173	40,160,334
8174	169,170,179
